id;registro;nif;denominacion;ambito;seccion;actividades;fecha_constitucion;direccion_nombre_via;direccion_provincia_nombre;direccion_isla_nombre;direccion_municipio_nombre;direccion_codigo_postal;teléfono;dominio_internet;email
1369;G1/S1/1358-89/TF;_U;FUNCIONARIOS DE LA SEGURIDAD SOCIAL DE S/C TENERIFE;INSULAR;Sección 1 - Asociaciones;OTROS PROFESIONALES;21/02/1989;C/ GENERAL GUTIERREZ, 4;Santa Cruz de Tenerife;TENERIFE;SANTA CRUZ DE TENERIFE;38200;922630631;_U;_U
1370;G1/S1/1359-89/TF;_U;EL PEDREGAL;INSULAR;Sección 1 - Asociaciones;PADRES DE ALUMNOS, AMIGOS Y PROTECTORES DE CENTROS ESCOLARES;22/02/1989;CARRET. GRAL. SAN MIGUEL S/N;Santa Cruz de Tenerife;TENERIFE;GRANADILLA DE ABONA;_U;_U;_U;_U
1371;G1/S1/1360-89/GO;_U;INSULAR GOMERA DE ARTES PLASTICAS;INSULAR;Sección 1 - Asociaciones;SOCIO-CULTURALES;10/01/1989;SALON ALTO MERCADO MUNICIPAL;Santa Cruz de Tenerife;LA GOMERA;SAN SEBASTIÁN DE LA GOMERA;_U;_U;_U;_U
1372;G1/S1/1361-89/TF;_U;PADRE ANCHIETA;LOCAL;Sección 1 - Asociaciones;CONSUMIDORES, USUARIOS Y PERJUDICADOS;25/02/1989;BLOQUE 101 - 1 - A - POLIGONO PADRE ANCHIETA;Santa Cruz de Tenerife;TENERIFE;SAN CRISTÓBAL DE LA LAGUNA;_U;_U;_U;_U
1373;G1/S1/1362-89/TF;_U;"ASOCIACIÓN DE MADRES Y PADRES DE ALUMNOS Y ALUMNAS ""AMPA 2000 DEL CENTRO COLEGIO ECHEYDE II""";INSULAR;Sección 1 - Asociaciones;PADRES DE ALUMNOS, AMIGOS Y PROTECTORES DE CENTROS ESCOLARES;17/01/1989;CARRET. SAN MIGUEL DE GENETO;Santa Cruz de Tenerife;TENERIFE;SAN CRISTÓBAL DE LA LAGUNA;_U;_U;_U;_U
1374;G1/S1/1363-89/TF;_U;ESTUDIO Y DIFUSION LA LENGUA Y CULTURA ESPAñOLAS;AUTONÓMICO;Sección 1 - Asociaciones;SOCIO-CULTURALES;07/03/1989;C/ EL GRECO, 10;Santa Cruz de Tenerife;TENERIFE;SANTA CRUZ DE TENERIFE;_U;_U;_U;_U
1375;G1/S1/1364-89/TF;G38381539;DE VECINOS COSMOS;MUNICIPAL;Sección 1 - Asociaciones;VECINOS Y COMERCIANTES;03/03/1989;AVDA. DEL JABLE - PLAZA IGLESIA CALLAO SALVAJE;Santa Cruz de Tenerife;TENERIFE;ADEJE;38678;686513829;www.callaosalvaje.com;_U
1376;G1/S1/1365-89/TF;_U;ADONAI;AUTONÓMICO;Sección 1 - Asociaciones;DEPORTIVAS EN GENERAL;24/02/1989;AVDA. BENITO PEREZ ARMAS, 9 - 3 - D;Santa Cruz de Tenerife;TENERIFE;SANTA CRUZ DE TENERIFE;_U;_U;_U;_U
1377;G1/S1/1366-89/TF;_U;EMPRESARIOS DE VEHICULOS ESPECIALES DE ALQUILER (ATRAVA);AUTONÓMICO;Sección 1 - Asociaciones;VARIAS;27/02/1985;C/ PUERTO ESCONDIDO, 1-3;Santa Cruz de Tenerife;TENERIFE;SANTA CRUZ DE TENERIFE;_U;_U;_U;_U
1378;G1/S1/1367-89/TF;_U;ARTES APLICADAS CANARIAS;AUTONÓMICO;Sección 1 - Asociaciones;SOCIO-CULTURALES;14/03/1989;C/ CAPITAN BROTONS, 13;Santa Cruz de Tenerife;TENERIFE;SAN CRISTÓBAL DE LA LAGUNA;_U;_U;_U;_U
1379;G1/S1/1368-89/GO;_U;GUARAPO;INSULAR;Sección 1 - Asociaciones;DEFENSA DEL MEDIO AMBIENTE;21/11/1988;PLAZA DE LA CONSTITUCION N.8. VALLEHERMOSO. LA GOMERA;Santa Cruz de Tenerife;LA GOMERA;VALLEHERMOSO;_U;_U;_U;_U
1380;G1/S1/1369-89/TF;_U;GUAYARMINA DEL C.P. EL CALVARIO;INSULAR;Sección 1 - Asociaciones;PADRES DE ALUMNOS, AMIGOS Y PROTECTORES DE CENTROS ESCOLARES;08/03/1989;EL CALVARIO;Santa Cruz de Tenerife;TENERIFE;SANTA ÚRSULA;_U;_U;_U;_U
1381;G1/S1/1370-89/TF;_U;CANARIA DE ESTUDIANTES (ACADE);AUTONÓMICO;Sección 1 - Asociaciones;DE ALUMNOS;29/03/1989;C/ AVDA. TRINIDAD N. 46 - 2 - 10  C.P. 38204  TFNO. 26.26.83;Santa Cruz de Tenerife;TENERIFE;SAN CRISTÓBAL DE LA LAGUNA;_U;_U;_U;_U
1382;G1/S1/1371-89/TF;_U;INFANTIL ACHICAXNA;PROVINCIAL;Sección 1 - Asociaciones;DE ACCIÓN SANITARIA, EDUCATIVA Y SOCIAL;_U;C/ SECUESTRO, 7;Santa Cruz de Tenerife;TENERIFE;LOS REALEJOS;_U;_U;_U;_U
1383;G1/S1/1372-89/TF;_U;ARONA CRISTO DE LA SALUD;MUNICIPAL;Sección 1 - Asociaciones;JÓVENES;10/03/1989;C/ ANEXA PLAZA DEL SANTISIMO CRISTO DE LA SALUD;Santa Cruz de Tenerife;TENERIFE;ARONA;_U;_U;_U;_U
1384;G1/S1/1373-89/TF;_U;PROPIETARIOS EXTRANJEROS;LOCAL;Sección 1 - Asociaciones;ASOCIACIONES O COMUNIDADES DE PROPIETARIOS;25/03/1989;VILLA 212 URBANIZ. SUEñO AZUL - CALLAO SALVAJE;Santa Cruz de Tenerife;TENERIFE;ADEJE;38678;_U;_U;_U
1385;G1/S1/1374-89/TF;_U;MINISTROS EVANGELICOS DE LAS ISLAS CANARIAS;AUTONÓMICO;Sección 1 - Asociaciones;DE BASE RELIGIOSA;09/02/1989;URBANIZ. ACHIMENCEY, 4 - BAJAMAR;Santa Cruz de Tenerife;TENERIFE;SAN CRISTÓBAL DE LA LAGUNA;_U;_U;_U;_U
1386;G1/S1/1375-89/GO;_U;NAUTICO DEPORTIVA GOMERA;LOCAL;Sección 1 - Asociaciones;DEPORTIVAS EN GENERAL;07/03/1989;MUELLE PLAYA LA CUEVA;Santa Cruz de Tenerife;LA GOMERA;SAN SEBASTIÁN DE LA GOMERA;_U;_U;_U;_U
1387;G1/S1/1376-89/TF;_U;CONSTRUCCION NUEVA IGLESIA DE LA CAMELLA;LOCAL;Sección 1 - Asociaciones;VARIAS;20/01/1989;LA CAMELLA, 1;Santa Cruz de Tenerife;TENERIFE;ARONA;_U;_U;_U;_U
1388;G1/S1/1377-89/TF;_U;ALUMNOS NUESTRA SEñORA DEL BUEN CONSEJO;MUNICIPAL;Sección 1 - Asociaciones;DE ALUMNOS;11/04/1989;AVDA. SAN DIEGO, 26;Santa Cruz de Tenerife;TENERIFE;SAN CRISTÓBAL DE LA LAGUNA;_U;_U;_U;_U
1389;G1/S1/1378-89/GC;_U;PROFESIONAL DE MÉDICOS ESPECIALISTAS EN ANESTESIOLOGÍA, REANIMACIÓN Y TERAPÉUTICA DEL DOLOR (S.O.C.A.R.T.D.);AUTONÓMICO;Sección 1 - Asociaciones;PROFESIONALES DE LA SANIDAD;19/03/1988;HOSPITAL DE GRAN CANARIA - DOCTOR NEGRIN;Las Palmas;GRAN CANARIA;LAS PALMAS DE GRAN CANARIA;_U;_U;_U;_U
1390;G1/S1/1379-89/TF;_U;CENTRO INFORM. DOC. Y ESTUDIOS DE JUVENTUD CIDEJ-SANSOFE;AUTONÓMICO;Sección 1 - Asociaciones;JÓVENES;20/04/1989;C/ HELIODOR RODRIGUEZ LOPEZ, 8-2-D;Santa Cruz de Tenerife;TENERIFE;SANTA CRUZ DE TENERIFE;_U;_U;_U;_U
1391;G1/S1/1380-89/TF;_U;SAN JUAN DEL REPARO;MUNICIPAL;Sección 1 - Asociaciones;JÓVENES;25/03/1989;CARRET. GRAL., 29 - SAN JUAN DEL REPARO;Santa Cruz de Tenerife;TENERIFE;GARACHICO;_U;_U;_U;_U
1392;G1/S1/1381-89/TF;_U;AMPA LA UNION DEL I.E.S. DE GENETO;MUNICIPAL;Sección 1 - Asociaciones;PADRES DE ALUMNOS, AMIGOS Y PROTECTORES DE CENTROS ESCOLARES;_U;C/ SAN FRANCISCO DE PAULA - GENETO;Santa Cruz de Tenerife;TENERIFE;SAN CRISTÓBAL DE LA LAGUNA;_U;_U;_U;_U
1394;G1/S1/1383-89/TF;_U;ALUMNOS ASAVI DEL INSTITUTO B. VILLALBA HERVAS;LOCAL;Sección 1 - Asociaciones;DE ALUMNOS;_U;--;Santa Cruz de Tenerife;TENERIFE;LA OROTAVA;_U;_U;_U;_U
1395;G1/S1/1384-89/TF;_U;PARROQUIAL AMIGOS SAN MARTIN DE PORRES;AUTONÓMICO;Sección 1 - Asociaciones;SOCIO-CULTURALES;22/04/1989;C/ JUAN DE VALDES, 19;Santa Cruz de Tenerife;TENERIFE;SANTA CRUZ DE TENERIFE;_U;_U;_U;_U
1396;G1/S1/1385-89/H;_U;ASOCIACIÓN DE VECINOS LOS VERODES;MUNICIPAL;Sección 1 - Asociaciones;VECINOS Y COMERCIANTES;02/03/1989;C/ LAS CASITAS - BARRIO DE LAS PUNTAS Nº 13;Santa Cruz de Tenerife;EL HIERRO;FRONTERA;_U;922559478;_U;_U
1397;G1/S1/1386-89/TF;_U;CULTURAL ITAIZA XVII DE ENERO;AUTONÓMICO;Sección 1 - Asociaciones;MUSICA POPULAR Y FOLKLORICA;02/05/1989;C/ SAN ANTONIO;Santa Cruz de Tenerife;TENERIFE;LA MATANZA DE ACENTEJO;_U;_U;_U;_U
1398;G1/S1/1387-89/TF;_U;ROQUE CHINOBRE;MUNICIPAL;Sección 1 - Asociaciones;VECINOS Y COMERCIANTES;10/05/1989;GRUPO ESCOLAR CHAMORGA;Santa Cruz de Tenerife;TENERIFE;SANTA CRUZ DE TENERIFE;38129;_U;_U;_U
1399;G1/S1/1388-89/TF;_U;17 DE MARZO DE JUAN XXIII;MUNICIPAL;Sección 1 - Asociaciones;VECINOS Y COMERCIANTES;17/03/1989;AVENIDA PRINCIPES DE ESPAÑA, NUMERO 15;Santa Cruz de Tenerife;TENERIFE;SANTA CRUZ DE TENERIFE;38010;922505263, 666042623;_U;tanausujuan23@gmail.com
1400;G1/S1/1389-89/H;_U;BIMBACHE;INSULAR;Sección 1 - Asociaciones;JÓVENES;25/01/1989;CARRET. GRAL. - CENTRO CULTURAL EL MOCANAL;Santa Cruz de Tenerife;EL HIERRO;VALVERDE;_U;_U;_U;info@bimbache.info
1401;G1/S1/1390-89/TF;_U;COMISION DE SEGUIMIENTO DEL MINUSVALIDO CANARIO (COSMI);AUTONÓMICO;Sección 1 - Asociaciones;DEFICIENCIAS Y ENFERMEDADES;_U;C/ RIO EBRO P. 3 - VIV. 6;Santa Cruz de Tenerife;TENERIFE;SANTA CRUZ DE TENERIFE;_U;_U;_U;_U
1402;G1/S1/1391-89/TF;_U;COLECTIVO LIBRE DE ESTUDIANTES;AUTONÓMICO;Sección 1 - Asociaciones;DE ALUMNOS;24/05/1989;SALON CLAUSTRALES - UNIVERSIDAD LA LAGUNA;Santa Cruz de Tenerife;TENERIFE;SANTA CRUZ DE TENERIFE;_U;_U;_U;_U
1403;G1/S1/1392-89/TF;_U;AMIGOS DEL BONSAI-CANARIAS;AUTONÓMICO;Sección 1 - Asociaciones;VARIAS;28/04/1989;C/ SANTA ROSA DE LIMA, 1 ATICO B;Santa Cruz de Tenerife;TENERIFE;SANTA CRUZ DE TENERIFE;_U;_U;_U;_U
1404;G1/S1/1393-89/TF;_U;AMARILLA GOLF AND COUNTRY OWNERS ASSOCIATION;LOCAL;Sección 1 - Asociaciones;VECINOS Y COMERCIANTES;01/06/1989;13/36 QUINTA HEIGTHS AMARILLA GOLF APTO, 8;Santa Cruz de Tenerife;TENERIFE;SAN MIGUEL DE ABONA;_U;_U;_U;_U
1405;G1/S1/1394-89/TF;G38223475;PREVENCION, ASISTENCIA Y PROMOCION SOCIAL DEL MENOR TEBERITE;AUTONÓMICO;Sección 1 - Asociaciones;JÓVENES;30/05/1989;C/ PASAJE  MONTAÑA AYOSA N 5, VILLA HILARIA;Santa Cruz de Tenerife;TENERIFE;SAN CRISTÓBAL DE LA LAGUNA;38205;679676748;_U;_U
1406;G1/S1/1395-87/TF;G38270146;VILLA ISABEL DEL COLEGIO P. EL FRAILE;INSULAR;Sección 1 - Asociaciones;PADRES DE ALUMNOS, AMIGOS Y PROTECTORES DE CENTROS ESCOLARES;29/03/1989;AVDA ISLAS CANARIAS S/N EL FRAILE;Santa Cruz de Tenerife;TENERIFE;ARONA;38631;628798661;_U;AMPAELFRAILE@GMAIL.COM
1407;G1/S1/1396-89/TF;_U;TINERFEñA DE GANADEROS DE VACUNO TEIDE;INSULAR;Sección 1 - Asociaciones;VARIAS;28/05/1989;C/ GENERAL SANJURJO, 18 - ATICO B-5;Santa Cruz de Tenerife;TENERIFE;SANTA CRUZ DE TENERIFE;_U;_U;_U;_U
1408;G1/S1/1397-89/TF;_U;SIMON BOLIVAR DEL INSTITUTO DE F.P. LOS GLADIOLOS;INSULAR;Sección 1 - Asociaciones;PADRES DE ALUMNOS, AMIGOS Y PROTECTORES DE CENTROS ESCOLARES;01/06/1989;LOS GLADIOLOS;Santa Cruz de Tenerife;TENERIFE;SANTA CRUZ DE TENERIFE;_U;_U;_U;_U
1409;G1/S1/1398-89/H;G38265286;ASOCIACIÓN FOLKLÓRICA JOAPIRA DE EL HIERRO;MUNICIPAL;Sección 1 - Asociaciones;MUSICA POPULAR Y FOLKLORICA;04/03/1989;C/ GENERAL MERESE, 26;Santa Cruz de Tenerife;EL HIERRO;FRONTERA;38911;922559293;_U;_U
1410;G1/S1/1399-89/TF;_U;CANARIA DE FILOSOFIA CLAVIJO Y FAJARDO;AUTONÓMICO;Sección 1 - Asociaciones;VARIAS;08/05/1989;C/ SAN AGUSTIN, 23;Santa Cruz de Tenerife;TENERIFE;SAN CRISTÓBAL DE LA LAGUNA;_U;_U;_U;_U
1411;G1/S1/1400-89/TF;G76778307;AGACHE DEL COLEGIO P. AGACHE;INSULAR;Sección 1 - Asociaciones;PADRES DE ALUMNOS, AMIGOS Y PROTECTORES DE CENTROS ESCOLARES;20/05/1989;c/n La Hendia, 2 - EL ESCOBONAL;Santa Cruz de Tenerife;TENERIFE;GÜÍMAR;_U;630795632, 637200671;_U;ampa.agache@gmail.com
1412;G1/S1/1401-89/TF;_U;COMITE POPULAR PARA LA DEFENSA DE LA PROV. DE S/C TENERIFE;PROVINCIAL;Sección 1 - Asociaciones;VARIAS;12/06/1989;C/ OBISPO PEREZ CACERES, 33;Santa Cruz de Tenerife;TENERIFE;SAN CRISTÓBAL DE LA LAGUNA;_U;_U;_U;_U
1413;G1/S1/1402-89/TF;_U;DULGAN;MUNICIPAL;Sección 1 - Asociaciones;JÓVENES;03/03/1989;C/ PEREZ DIAZ, S/N;Santa Cruz de Tenerife;TENERIFE;LA VICTORIA DE ACENTEJO;_U;_U;_U;_U
1414;G1/S1/1403-89/P;G38225199;ASOCIACIÓN DE VECINOS LAS FUENTES;MUNICIPAL;Sección 1 - Asociaciones;VECINOS Y COMERCIANTES;26/05/1989;LAS LEDAS N 249;Santa Cruz de Tenerife;LA PALMA;BREÑA ALTA;38710;922437126;_U;_U
1415;G1/S1/1404-89/TF;G38235953;EL MONTE DE SAN DIEGO;MUNICIPAL;Sección 1 - Asociaciones;VECINOS Y COMERCIANTES;28/02/1989;C/ JOSEFINA LA RASTROJA N 1, SAN DIEGO;Santa Cruz de Tenerife;TENERIFE;SAN CRISTÓBAL DE LA LAGUNA;38208;922253189;_U;_U
1416;G1/S1/1405-89/TF;_U;COLECTIVO CHACARA;AUTONÓMICO;Sección 1 - Asociaciones;SOCIO-CULTURALES;23/05/1989;C/ BAJADA A LA PLAZA, 1 - ALCALA;Santa Cruz de Tenerife;TENERIFE;GUÍA DE ISORA;_U;_U;_U;_U
1417;G1/S1/1406-89/TF;_U;RADIO CLUB TIGAIGA;AUTONÓMICO;Sección 1 - Asociaciones;VARIAS;30/06/1989;C/ MARQUES DE BAJAMAR, 70-2 - LA CUESTA;Santa Cruz de Tenerife;TENERIFE;SAN CRISTÓBAL DE LA LAGUNA;_U;_U;_U;_U
1418;G1/S1/1407-89/TF;_U;LAS ROSAS DEL COLEGIO P. LAS CANCELAS;INSULAR;Sección 1 - Asociaciones;PADRES DE ALUMNOS, AMIGOS Y PROTECTORES DE CENTROS ESCOLARES;09/06/1989;LAS CANCELAS;Santa Cruz de Tenerife;TENERIFE;ADEJE;_U;_U;_U;_U
1419;G1/S1/1408-89/TF;G38218376;ASOCIACION SAN BLAS DEL CEIP. ATALAYA;INSULAR;Sección 1 - Asociaciones;PADRES DE ALUMNOS, AMIGOS Y PROTECTORES DE CENTROS ESCOLARES;22/06/1989;C/ LA CRUZ, S/N;Santa Cruz de Tenerife;TENERIFE;LA MATANZA DE ACENTEJO;_U;_U;_U;_U
1421;G1/S1/1410-89/GC;G38261327;CANARIA DE HEMATOLOGIA Y HEMOTERAPIA (ACAHEM);AUTONÓMICO;Sección 1 - Asociaciones;ENFERMEDADES Y OTRAS DEFICIENCIAS;23/06/1989;C/ LEÓN Y CASTILLO, Nº 44 - COLEGIO DE MÉDICOS DE LAS PALMAS;Las Palmas;GRAN CANARIA;LAS PALMAS DE GRAN CANARIA;_U;_U;_U;_U
1422;G1/S1/1411-89/TF;_U;AMARILLA BAY OWNERS ASSOCIATION;LOCAL;Sección 1 - Asociaciones;VECINOS Y COMERCIANTES;24/06/1989;AMARILLA BAY 6 B 2 - COSTA DEL SILENCIO;Santa Cruz de Tenerife;TENERIFE;ARONA;_U;_U;_U;_U
1423;G1/S1/1412-89/TF;_U;CANARIA DE MEDICINA DE EMPRESA (SOCAMEN);AUTONÓMICO;Sección 1 - Asociaciones;PROFESIONALES DE LA SANIDAD;16/03/1989;C/ HORACIO NELSON, 17 (COLEGIO MEDICOS);Santa Cruz de Tenerife;TENERIFE;SANTA CRUZ DE TENERIFE;_U;_U;_U;_U
1424;G1/S1/1413-89/TF;_U;PRO DEFENSA COOPETAIVA VIV. NTRA. SRA. DEL MAR;PROVINCIAL;Sección 1 - Asociaciones;VARIAS;26/05/1989;C/ CALVO SOTELO, 27;Santa Cruz de Tenerife;TENERIFE;SANTA CRUZ DE TENERIFE;_U;_U;_U;_U
1425;G1/S1/1414-89/TF;_U;CRIADORES DE PERRO DE PRESA GRUPO LOS ENANOS;AUTONÓMICO;Sección 1 - Asociaciones;SOBRE ANIMALES Y PLANTAS;23/05/1989;C/ TOMAS PEREZ, 21 - SAN MIGUEL DE GENETO;Santa Cruz de Tenerife;TENERIFE;SANTA CRUZ DE TENERIFE;_U;_U;_U;_U
1426;G1/S1/1415-89/TF;_U;PADRES Y AMIGOS DE NIñOS ONCOLOGICOS DE CANARIAS (APANOCA);AUTONÓMICO;Sección 1 - Asociaciones;DEFICIENCIAS Y ENFERMEDADES;04/03/1989;C/ ROSA DE CALEYA, 12 - TACO;Santa Cruz de Tenerife;TENERIFE;SAN CRISTÓBAL DE LA LAGUNA;_U;922624890;_U;_U
1428;G1/S1/1417-89/TF;_U;ARTESANA GARARTE;MUNICIPAL;Sección 1 - Asociaciones;SOCIO-CULTURALES;20/07/1989;EDIF. DEL AYUNTAMIENTO;Santa Cruz de Tenerife;TENERIFE;GARACHICO;_U;_U;_U;_U
1429;G1/S1/1418-89/TF;_U;"CHICHARRERA JOVENES POR LA NATURALEZA DE LAS PLAYAS Y EN SU ENTORNO ""LA VIUDITA SOCORRO DEL MUERTO""";MUNICIPAL;Sección 1 - Asociaciones;JÓVENES;16/08/1989;AVDA. BENITO PEREZ ARMAS N 17 BLOQ 24 7-D (C/ PUNTA PRIETA, LA CALETA. GUIMAR.);Santa Cruz de Tenerife;TENERIFE;SANTA CRUZ DE TENERIFE;38007;_U;_U;_U
1430;G1/S1/1419-89/TF;_U;CHENIQUE GASTRONOMICA DE TENERIFE;AUTONÓMICO;Sección 1 - Asociaciones;SOCIO-CULTURALES;15/05/1989;C/ PORLIER, 89 (TASCA);Santa Cruz de Tenerife;TENERIFE;SANTA CRUZ DE TENERIFE;_U;_U;_U;_U
1431;G1/S1/1420-89/TF;_U;ALCALA JOVEN;MUNICIPAL;Sección 1 - Asociaciones;JÓVENES;14/08/1989;C/ LA PLAZA - ALCALA;Santa Cruz de Tenerife;TENERIFE;GUÍA DE ISORA;_U;_U;_U;_U
1432;G1/S1/1421-89/TF;_U;ARTESANOS RELARTE;MUNICIPAL;Sección 1 - Asociaciones;SOCIO-CULTURALES;24/08/1989;C/ CALVO SOTELO, 5;Santa Cruz de Tenerife;TENERIFE;LOS REALEJOS;_U;_U;_U;_U
1433;G1/S1/1422-89/TF;_U;PRO CENTRO PARAPLEJICOS DE CANARIAS (PROCEPAC);AUTONÓMICO;Sección 1 - Asociaciones;DEFICIENCIAS Y ENFERMEDADES;26/07/1989;C/ CASTILLO 41, 2.PISO. PLAZA;Santa Cruz de Tenerife;TENERIFE;SANTA CRUZ DE TENERIFE;_U;617878661;_U;_U
1435;G1/S1/1424-89/TF;_U;ASOCIACIÓN PUEBLO NUEVO;MUNICIPAL;Sección 1 - Asociaciones;VECINOS Y COMERCIANTES;06/09/1989;LAS GRANADERAS, 28 (C/LAS GRANADERAS Nº 19);Santa Cruz de Tenerife;TENERIFE;ICOD DE LOS VINOS;_U;_U;_U;_U
1436;G1/S1/1425-89/TF;_U;PRINCIPES DE ESPAñA;LOCAL;Sección 1 - Asociaciones;VECINOS Y COMERCIANTES;16/08/1989;148 VIV. BLOQUE B-PORTON 2 -4.A. OFRA;Santa Cruz de Tenerife;TENERIFE;SANTA CRUZ DE TENERIFE;_U;_U;_U;_U
1438;G1/S1/1427-89/GO;_U;CLUB MAR VALLE GRAN REY;INSULAR;Sección 1 - Asociaciones;DEPORTIVAS EN GENERAL;09/06/1989;PUERTO DE VUELTAS;Santa Cruz de Tenerife;LA GOMERA;VALLE GRAN REY;_U;_U;_U;_U
1439;G1/S1/1428-89/TF;_U;LA BALANZA;MUNICIPAL;Sección 1 - Asociaciones;CONSUMIDORES, USUARIOS Y PERJUDICADOS;18/08/1989;EL CARDONAL, 16 - TAGANANA;Santa Cruz de Tenerife;TENERIFE;SANTA CRUZ DE TENERIFE;_U;_U;_U;_U
1440;G1/S1/1429-89/TF;_U;APOYO CULTURAL AL MUNICIPIO DE GARACHICO;MUNICIPAL;Sección 1 - Asociaciones;SOCIO-CULTURALES;10/07/1989;C/ CIRILO ROLO, 2;Santa Cruz de Tenerife;TENERIFE;GARACHICO;_U;_U;_U;_U
1442;G1/S1/1431-89/TF;_U;CORTE DE JUSTICIA ARBITRAL DE DERECHO PRIVADO DE CANARIAS;AUTONÓMICO;Sección 1 - Asociaciones;VARIAS;28/09/1989;CALLEJON DEL COMBATE, 2-4;Santa Cruz de Tenerife;TENERIFE;SANTA CRUZ DE TENERIFE;_U;_U;_U;_U
1444;G1/S1/1433-89/TF;G38222360;TIRAGUAY DEL COLEGIO E.G.B. MENCEY BENTOR;INSULAR;Sección 1 - Asociaciones;DE ALUMNOS;19/11/1987;C/ NATERO, Nº 1;Santa Cruz de Tenerife;TENERIFE;LOS REALEJOS;_U;_U;_U;_U
1445;G1/S1/1434-89/TF;_U;JOVEN DE TEJINA;LOCAL;Sección 1 - Asociaciones;JÓVENES;29/10/1989;GENERAL DE TEJINA, 15  - TEJINA;Santa Cruz de Tenerife;TENERIFE;SAN CRISTÓBAL DE LA LAGUNA;_U;_U;_U;_U
1446;G1/S1/1435-89/TF;_U;JUAN BOSCO;LOCAL;Sección 1 - Asociaciones;DE ALUMNOS;20/03/1989;C/ MARIA AUXILIADORA, 14 - LA CUESTA;Santa Cruz de Tenerife;TENERIFE;SAN CRISTÓBAL DE LA LAGUNA;_U;_U;_U;_U
1447;G1/S1/1436-89/TF;_U;TARHA;AUTONÓMICO;Sección 1 - Asociaciones;SOCIO-CULTURALES;18/10/1989;C/ EL HORNO, 8 - CABO BLANCO;Santa Cruz de Tenerife;TENERIFE;ARONA;_U;_U;_U;_U
1448;G1/S1/1437-89/TF;_U;GARAMAHAY;MUNICIPAL;Sección 1 - Asociaciones;VECINOS Y COMERCIANTES;17/10/1989;C/ LA CRUZ S/N - SALON PARROQUIAL - ARICO VIEJO;Santa Cruz de Tenerife;TENERIFE;ARICO;38589;922161014;_U;_U
1450;G1/S1/1439-89/TF;_U;ASOCIACIÓN DE VECINOS LOMO COLORADO;MUNICIPAL;Sección 1 - Asociaciones;VECINOS Y COMERCIANTES;11/11/1989;C/ LOMO COLORADO, 6;Santa Cruz de Tenerife;TENERIFE;TACORONTE;38350;_U;_U;_U
1451;G1/S1/1440-89/TF;_U;PEñA CARNAVALERA LA GALLINA;PROVINCIAL;Sección 1 - Asociaciones;SOCIO-CULTURALES;13/11/1989;AVDA. 25 DE JULIO, 31 - ATICO;Santa Cruz de Tenerife;TENERIFE;SANTA CRUZ DE TENERIFE;_U;_U;_U;_U
1454;G1/S1/1443-89/TF;_U;MAPERCUME DE LA ACADEMIA MUNICIPAL MUSICA;INSULAR;Sección 1 - Asociaciones;PADRES DE ALUMNOS, AMIGOS Y PROTECTORES DE CENTROS ESCOLARES;15/10/1989;SEDE ACADEMIA;Santa Cruz de Tenerife;TENERIFE;LA OROTAVA;_U;_U;_U;_U
1455;G1/S1/1444-89/TF;_U;EL VALLE DEL COLEGIO CASA AZUL;INSULAR;Sección 1 - Asociaciones;PADRES DE ALUMNOS, AMIGOS Y PROTECTORES DE CENTROS ESCOLARES;08/11/1989;CARRETERA GENERAL - LA VERA;Santa Cruz de Tenerife;TENERIFE;LA OROTAVA;_U;_U;_U;_U
1456;G1/S1/1445-89/TF;_U;AMPA LOS GUANCHES DEL IES SANTA ANA;INSULAR;Sección 1 - Asociaciones;PADRES DE ALUMNOS, AMIGOS Y PROTECTORES DE CENTROS ESCOLARES;24/10/1989;C/ SANTA ANA;Santa Cruz de Tenerife;TENERIFE;CANDELARIA;_U;_U;_U;_U
1457;G1/S1/1446-90/TF;_U;SANTA ANA DEL BARRIO DE TAMAIMO;LOCAL;Sección 1 - Asociaciones;VECINOS Y COMERCIANTES;13/10/1989;CENTRO CULTURAL GUANINFA - CARRET. GENERAL TAMAIMO;Santa Cruz de Tenerife;TENERIFE;SANTIAGO DEL TEIDE;_U;_U;_U;_U
1458;G1/S1/1447-90/P;_U;VIRGEN DEL CARMEN;LOCAL;Sección 1 - Asociaciones;VECINOS Y COMERCIANTES;31/07/1989;BARRIADA TABURIENTE - BARRIO DEL PUERTO;Santa Cruz de Tenerife;LA PALMA;TAZACORTE;_U;_U;_U;_U
1459;G1/S1/1448-90/TF;_U;BIENESTAR;AUTONÓMICO;Sección 1 - Asociaciones;DEPORTIVAS EN GENERAL;_U;POLID.MUNICIPAL- CARRET. GRAL. TAMAIMO  PUERTO SANTIAGO;Santa Cruz de Tenerife;TENERIFE;SANTIAGO DEL TEIDE;_U;_U;_U;_U
1460;G1/S1/1449-90/TF;_U;ABORA;MUNICIPAL;Sección 1 - Asociaciones;JÓVENES;_U;LOMO LLANO - SALA CAPRI - IGUESTE DE SAN ANDRES;Santa Cruz de Tenerife;TENERIFE;SANTA CRUZ DE TENERIFE;_U;_U;_U;_U
1461;G1/S1/1450-90/TF;_U;ALTOS DE LEON;MUNICIPAL;Sección 1 - Asociaciones;VECINOS Y COMERCIANTES;14/11/1989;LOCAL SOCIAL - ICOR;Santa Cruz de Tenerife;TENERIFE;ARICO;_U;_U;_U;_U
